ikey,dG_hyd_meta37
BUKWTHPBLJVYMZ-UHFFFAOYSA-N,-8.454912987845782
BULHJTXRZFEUDQ-UHFFFAOYSA-N,-2.6419382754954293
BULLHNJGPPOUOX-UHFFFAOYSA-N,-4.405039222073494
BULVZWIRKLYCBC-UHFFFAOYSA-N,-5.1919063171863105
BUYMVQAILCEWRR-UHFFFAOYSA-N,-3.6230474470735987
BVAKDOXCVSMKHE-UHFFFAOYSA-N,3.0272349734699135
BVALZCVRLDMXOQ-UHFFFAOYSA-N,-2.9318304178405152
BVKCQBBZBGYNOP-UHFFFAOYSA-N,8.582165438193597
BVSOVPUWHJWGEP-UHFFFAOYSA-N,-1.8266234240471582
BWDBEAQIHAEVLV-UHFFFAOYSA-N,-3.4181136996508736
BWHOZHOGCMHOBV-BQYQJAHWSA-N,-5.857130329322889
BWLUMTFWVZZZND-UHFFFAOYSA-N,-6.231819200132678
BWLVSYUUKOQICP-UHFFFAOYSA-N,-10.61481305589889
BWUPSGJXXPATLU-UHFFFAOYSA-N,-8.332153659406924
BWVZAZPLUTUBKD-UHFFFAOYSA-N,-4.446411561267777
BWWVXHRLMPBDCK-UHFFFAOYSA-N,-3.4181136996508736
BWZVCCNYKMEVEX-UHFFFAOYSA-N,-4.820692602598617
BXEHUCNTIZGSOJ-UHFFFAOYSA-N,-6.854163181991351
BXGYBSJAZFGIPX-UHFFFAOYSA-N,-11.38896601246836
BXJHOKLLMOYSRQ-UHFFFAOYSA-N,-3.1043421574604606
BXKKQFGRMSOANI-UHFFFAOYSA-N,-7.0807537380993
BXKLTNKYLCZOHF-UHFFFAOYSA-N,-4.676077105368499
BXNANOICGRISHX-UHFFFAOYSA-N,-7.437618390371133
BXPMAGSOWXBZHS-WEVVVXLNSA-N,-7.2044336744902875
BXSMMAVTEURRGG-UHFFFAOYSA-N,-0.17028913283788208
BXSVYGKOUULJCL-UHFFFAOYSA-N,-2.343665297695446
BXWNKGSJHAJOGX-UHFFFAOYSA-N,-3.8225581356781633
BYDRTKVGBRTTIT-UHFFFAOYSA-N,-4.9830816176352615
BYEAHWXPCBROCE-UHFFFAOYSA-N,-3.8868691052498368
BYEVBITUADOIGY-UHFFFAOYSA-N,-2.120186437056049
BYGQBDHUGHBGMD-UHFFFAOYSA-N,-2.4748046981211087
BYYMILHAKOURNM-UHFFFAOYSA-N,-10.40481029206395
BZGLBXYQOMFXAU-UHFFFAOYSA-N,-8.402735652347326
BZHJMEDXRYGGRV-UHFFFAOYSA-N,-0.03019940102071778
BZHMBWZPUJHVEE-UHFFFAOYSA-N,2.812317886526306
BZLVMXJERCGZMT-UHFFFAOYSA-N,-2.287842594917309
BZMIHNKNQJJVRO-JZJYNLBNSA-N,-8.659720893856253
BZNDWPRGXNILMS-CLFYSBASSA-N,-6.642853152524584
BZNDWPRGXNILMS-UHFFFAOYSA-N,-7.94180333203075
BZORFPDSXLZWJF-UHFFFAOYSA-N,-8.2265785454477
BZQKBFHEWDPQHD-UHFFFAOYSA-N,-7.7653593745775495
BZTYNSQSZHARAZ-UHFFFAOYSA-N,-2.6499875382413367
BZUDVELGTZDOIG-UHFFFAOYSA-N,-0.379155098093863
CAFROQYMUICGNO-UHFFFAOYSA-N,-1.5990582711334298
CAHQGWAXKLQREW-UHFFFAOYSA-N,-2.157677461271045
CAROGICRCNKEOD-UHFFFAOYSA-N,-1.441728635359965
CATSNJVOTSVZJV-UHFFFAOYSA-N,-3.0656409187664604
CAUBWLYZCDDYEF-UHFFFAOYSA-N,-4.178790559415887
CAWHJQAVHZEVTJ-UHFFFAOYSA-N,-5.641194367344692
CAWSVYYOUZEMHA-UHFFFAOYSA-N,-2.526089016223235
CAWXEEYDBZRFPE-UHFFFAOYSA-N,-7.489795725869589
CAYGQBVSOZLICD-UHFFFAOYSA-N,-3.3219624544099045
CBBDONKZEJKFJP-UHFFFAOYSA-N,-4.485112799961778
CBCIHIVRDWLAME-UHFFFAOYSA-N,-20.829671434859172
CBCKQZAAMUWICA-UHFFFAOYSA-N,-10.510908749978206
CBENFWSGALASAD-UHFFFAOYSA-N,0.7703487681915995
CBEQRNSPHCCXSH-UHFFFAOYSA-N,-3.8969476798167078
CBFCDTFDPHXCNY-UHFFFAOYSA-N,2.591252152164751
CBHPZSADBWMIGE-UHFFFAOYSA-N,-3.638623935065049
CBMXCNPQDUJNHT-UHFFFAOYSA-N,-2.4958475965353526
CBOQJANXLMLOSS-UHFFFAOYSA-N,-10.385147511798168
CBTVGIZVANVGBH-UHFFFAOYSA-N,-7.760472237383391
CBVFSZDQEHBJEQ-UHFFFAOYSA-N,3.1533409435196424
CCCIYAQYQZQDIZ-UHFFFAOYSA-N,-2.7659448348205187
CCEFMUBVSUDRLG-UHFFFAOYSA-N,-3.0240773130285366
CCEKAJIANROZEO-UHFFFAOYSA-N,3.1794172723098204
CCEZFZGXWFJQEF-UHFFFAOYSA-N,-3.71834745110635
CCGPUGMWYLICGL-UHFFFAOYSA-N,-9.29722970688174
CCJKFLLIJCGHMO-UHFFFAOYSA-N,-7.207952846270411
CCOQPGVQAWPUPE-UHFFFAOYSA-N,-3.846061011141373
CCRCUPLGCSFEDV-BQYQJAHWSA-N,-5.143494401962527
CDAISMWEOUEBRE-UHFFFAOYSA-N,-37.86674986089855
CDAWCLOXVUBKRW-UHFFFAOYSA-N,-11.216454272848416
CDBAMNGURPMUTG-UHFFFAOYSA-N,-6.109025083368273
CDEGOUYLXTUDAU-UHFFFAOYSA-N,1.6064721099227772
CDGNLUSBENXDGG-UHFFFAOYSA-N,-7.380464585890355
CDKDZKXSXLNROY-UHFFFAOYSA-N,-2.979828913634747
CDOSHBSSFJOMGT-UHFFFAOYSA-N,-3.787616539837474
CDXFIRXEAJABAZ-UHFFFAOYSA-N,3.4225589132149987
CEBKHWWANWSNTI-UHFFFAOYSA-N,-5.297381102583806
CEOCDNVZRAIOQZ-UHFFFAOYSA-N,-2.157677461271045
CERQOIWHTDAKMF-UHFFFAOYSA-N,-6.687746526910294
CETBSQOFQKLHHZ-UHFFFAOYSA-N,-1.385174192319202
CETWDUZRCINIHU-UHFFFAOYSA-N,-3.787616539837474
CEUORZQYGODEFX-UHFFFAOYSA-N,-21.297502150882753
CFBYEGUGFPZCNF-UHFFFAOYSA-N,-6.6277303729814125
CFEUGIGSIREATC-UHFFFAOYSA-N,-1.0915152991669776
CFEYPBVKHMZCFR-UHFFFAOYSA-N,-5.063834243503797
CFJYNSNXFXLKNS-UHFFFAOYSA-N,2.498813990433089
CFKMVGJGLGKFKI-UHFFFAOYSA-N,-5.584040562863915
CFNJLPHOBMVMNS-UHFFFAOYSA-N,-2.71733806228801
CFRFHWQYWJMEJN-UHFFFAOYSA-N,-8.114315071650696
CFVWNXQPGQOHRJ-UHFFFAOYSA-N,-2.287842594917309
CFWIFHZJKFFDFU-UHFFFAOYSA-N,-3.8766182390366697
CFXQEHVMCRXUSD-UHFFFAOYSA-N,-2.745842581416114
CGFCSKMZZXPWEY-UHFFFAOYSA-N,-7.5142750868162995
CGHIBGNXEGJPQZ-UHFFFAOYSA-N,0.2453642476872418
CGLQOIMEUPORRI-UHFFFAOYSA-N,-11.300091156093398
CGLVZFOCZLHKOH-UHFFFAOYSA-N,-14.284317798396938
CGWJMIUMPDDHQC-UHFFFAOYSA-N,-4.555742701247011
CGYGETOMCSJHJU-UHFFFAOYSA-N,-2.6419382754954293
CGZZMOTZOONQIA-UHFFFAOYSA-N,-4.521467025597813
CHBAWFGIXDBEBT-UHFFFAOYSA-N,2.8811442945098378
CHIFOSRWCNZCFN-UHFFFAOYSA-N,-6.222506143514179
CHIHQLCVLOXUJW-UHFFFAOYSA-N,-5.902237668099129
CHLAOFANYRDCPD-UHFFFAOYSA-N,-2.273035396410213
CHLICZRVGGXEOD-UHFFFAOYSA-N,-1.049594389682361
CHNUNORXWHYHNE-UHFFFAOYSA-N,-7.716044388527196
CHUGKEQJSLOLHL-UHFFFAOYSA-N,-9.420030249821975
CHVJITGCYZJHLR-UHFFFAOYSA-N,-1.0610168506755298
CHZCERSEMVWNHL-UHFFFAOYSA-N,-6.742298760842841
CHZVHXPAKQDRSE-UHFFFAOYSA-N,-4.728254440866955
CICQUFBZCADHHX-UHFFFAOYSA-N,-2.1005236567902674
CIEXPHRYOLIQQD-UHFFFAOYSA-N,-10.321966912157457
CIFFBTOJCKSRJY-UHFFFAOYSA-N,-8.2265785454477
CIFWZNRJIBNXRE-UHFFFAOYSA-N,-7.617405644271116
CIHOLLKRGTVIJN-UHFFFAOYSA-N,-4.446411561267777
CIPFDHFTBYJKQB-UHFFFAOYSA-N,0.9673398687582557
CITMYAMXIZQCJD-UHFFFAOYSA-N,-2.5358398175811727
CIWBSHSKHKDKBQ-UHFFFAOYSA-N,-8.039259607320659
CIZUOSOWGOENRE-UHFFFAOYSA-N,4.783666775450534
CJDNEKOMKXLSBN-UHFFFAOYSA-N,-2.9318304178405152
CJDWRQLODFKPEL-UHFFFAOYSA-N,-13.831994575817713
CJFLBOQMPJCWLR-UHFFFAOYSA-N,-3.7505122689869403
CJGXJKVMUHXVHL-UHFFFAOYSA-N,-0.45704877070644656
CJHXCRMKMMBYJQ-UHFFFAOYSA-N,-9.757345841917589
CJJOSEISRRTUQB-UHFFFAOYSA-N,-9.621799551532872
CJPNOLIZCWDHJK-UHFFFAOYSA-N,1.1180433479317722
CJPQIRJHIZUAQP-UHFFFAOYSA-N,-7.409722147981308
CKAPSXZOOQJIBF-UHFFFAOYSA-N,-2.3823665363894464
CKDDYGBBKXIHRY-UHFFFAOYSA-N,0.08039551407497739
CKKOVFGIBXCEIJ-UHFFFAOYSA-N,-4.521467025597813
CKLLRBPBZLTGDJ-UHFFFAOYSA-N,-2.8796530823420587
CKMXAIVXVKGGFM-UHFFFAOYSA-N,-7.268402383087805
CKUBKYSLNCKBOI-UHFFFAOYSA-N,-2.3568451924337115
CKXMNTLGGAOERF-UHFFFAOYSA-N,-4.126613223917431
CLKZWXHKFXZIMA-UHFFFAOYSA-N,-19.549076623650542
CLMQUEQFVUMDPC-UHFFFAOYSA-N,-7.3497059940524245
CLODVDBWNVQLGO-UHFFFAOYSA-N,-0.7394157945547323
CLZCPQKGOAXOJT-UHFFFAOYSA-N,3.1533409435196424
CMCJNODIWQEOAI-UHFFFAOYSA-N,-13.977995557851047
CMDKPGRTAQVGFQ-UHFFFAOYSA-N,-9.28621974889603
CMKBCTPCXZNQKX-UHFFFAOYSA-N,-0.8485560380206643
CMSMOCZEIVJLDB-UHFFFAOYSA-N,-12.806090880605714
CMVQZRLQEOAYSW-UHFFFAOYSA-N,-4.618923300887722
CNDHHGUSRIZDSL-UHFFFAOYSA-N,0.40469609256892175
CNJGWCQEGROXEE-UHFFFAOYSA-N,-9.043078107990851
CNKHSLKYRMDDNQ-UHFFFAOYSA-N,-12.256626999154644
CNMFHDIDIMZHKY-UHFFFAOYSA-N,-2.4958475965353526
COAUHYBSXMIJDK-UHFFFAOYSA-N,0.7948281291383107
COBPKKZHLDDMTB-UHFFFAOYSA-N,-15.82241807667172
CODNYICXDISAEA-UHFFFAOYSA-N,-1.9667131558643225
COKIAYPRHYHYCH-UHFFFAOYSA-N,-4.752733801813667
COKMIXFXJJXBQG-UHFFFAOYSA-N,-17.346154528785526
CONWAEURSVPLRM-UHFFFAOYSA-N,-6.6381595240393025
COYBRKAVBMYYSF-UHFFFAOYSA-N,-10.87029072735596
CPELXLSAUQHCOX-UHFFFAOYSA-N,-3.8969476798167078
CPGPAVAKSZHMBP-UHFFFAOYSA-N,-4.446411561267777
CPIVYSAVIPTCCX-UHFFFAOYSA-N,-2.3022929585011638
CPJRRXSHAYUTGL-UHFFFAOYSA-N,-5.141982849799252
CPJSUEIXXCENMM-UHFFFAOYSA-N,-11.216454272848416
CQEYYJKEWSMYFG-UHFFFAOYSA-N,-2.441787493176846
CQIJHYPCKYZMIV-UHFFFAOYSA-N,-9.561783397603989
CRBJBYGJVIBWIY-UHFFFAOYSA-N,-5.325716818112257
CRCBRZBVCDKPGA-UHFFFAOYSA-N,-2.4529964376746802
CRDAMVZIKSXKFV-UHFFFAOYSA-N,-2.8103845007579498
CRGZRXUKXVTRNO-UHFFFAOYSA-N,-2.3495898017280483
CRIGTVCBMUKRSL-FNORWQNLSA-N,-3.9587514463349986
CRNIHJHMEQZAAS-UHFFFAOYSA-N,-1.2771595425960893
CRPUJAZIXJMDBK-UHFFFAOYSA-N,0.7703487681915995
CRQQGFGUEAVUIL-UHFFFAOYSA-N,-7.122140841138696
CRSBERNSMYQZNG-UHFFFAOYSA-N,3.0272349734699135
CRSOQBOWXPBRES-UHFFFAOYSA-N,2.949751728209098
CRUILBNAQILVHZ-UHFFFAOYSA-N,-5.520859963223204
CRVGTESFCCXCTH-UHFFFAOYSA-N,-12.346540268436874
CRZQGDNQQAALAY-UHFFFAOYSA-N,-4.318905745011972
CSCPPACGZOOCGX-UHFFFAOYSA-N,-3.972003144146744
CSHWQDPOILHKBI-UHFFFAOYSA-N,-5.236345983123741
CSKNSYBAZOQPLR-UHFFFAOYSA-N,-4.820692602598617
CSVFWMMPUJDVKH-UHFFFAOYSA-N,-5.034576681412846
CSXDVUGDFSYXTD-UHFFFAOYSA-N,-4.485112799961778
CTAPFRYPJLPFDF-UHFFFAOYSA-N,-3.8969476798167078
CTFRWEPMHUGVMM-UHFFFAOYSA-N,-8.1054310414446
CTISQZXTUUHJNC-UHFFFAOYSA-N,-3.799491404526799
CTJBHIROCMPUKL-UHFFFAOYSA-N,-13.785154377451065
CTJBHIROCMPUKL-WEVVVXLNSA-N,-7.49185088642748
CTKINSOISVBQLD-UHFFFAOYSA-N,-9.206146171007747
CTLMCQOGOWNFHA-UHFFFAOYSA-N,-3.4399219600973012
CTMHWPIWNRWQEG-UHFFFAOYSA-N,0.6813470689924043
CTQNGGLPUBDAKN-UHFFFAOYSA-N,-1.135406394814075
CTRLABGOLIVAIY-UHFFFAOYSA-N,-14.61989760103378
CTSLUCNDVMMDHG-UHFFFAOYSA-N,-11.492017921556375
CTVRBEKNQHJPLX-UHFFFAOYSA-N,-2.120186437056049
CUARLQDWYSRQDF-UHFFFAOYSA-N,-6.056847747869817
CUDYYMUUJHLCGZ-UHFFFAOYSA-N,-7.622317499996147
CUFNKYGDVFVPHO-UHFFFAOYSA-N,-3.607055537471622
CUFXMPWHOWYNSO-UHFFFAOYSA-N,-6.281536822988219
CUGLICQCTXWQNF-UHFFFAOYSA-N,-2.657930185097407
CUILPNURFADTPE-UHFFFAOYSA-N,-4.900766180486901
CUONGYYJJVDODC-UHFFFAOYSA-N,-8.730476636553743
CURLTUGMZLYLDI-UHFFFAOYSA-N,0.050776601523672305
CUVLMZNMSPJDON-UHFFFAOYSA-N,-7.012838609278994
CUZKCNWZBXLAJX-UHFFFAOYSA-N,-7.749367464975572
CVHZOJJKTDOEJC-UHFFFAOYSA-N,-10.142005870892989
CVNOWLNNPYYEOH-UHFFFAOYSA-N,-10.460202976128205
CVOGMKGEVNGRSK-OWOJBTEDSA-N,-1.6623447612407922
CVOGMKGEVNGRSK-UPHRSURJSA-N,-2.222291313330036
CVQODEWAPZVVBU-UHFFFAOYSA-N,-8.06851716941161
CVRALZAYCYJELZ-UHFFFAOYSA-N,-5.534039857961469
CVUGPAFCQJIYDT-UHFFFAOYSA-N,-5.378662457458047
CVXBEEMKQHEXEN-UHFFFAOYSA-N,-7.489795725869589
CWERGRDVMFNCDR-UHFFFAOYSA-N,-8.502911483640014
CWFOCCVIPCEQCK-UHFFFAOYSA-N,-9.220256494281491
CWJSHJJYOPWUGX-UHFFFAOYSA-N,-6.6381595240393025
CWLKGDAVCFYWJK-UHFFFAOYSA-N,-11.050568689828419
CWPPDTVYIJETDF-UHFFFAOYSA-N,-4.405039222073494
CWRKZMLUDFBPAO-VOTSOKGWSA-N,-2.8162949633125347
CWRYPZZKDGJXCA-UHFFFAOYSA-N,-3.174972058745694
CWZVMVIHYSYLSI-UHFFFAOYSA-N,-17.04585908339957
CXBDYQVECUFKRK-UHFFFAOYSA-N,-1.4988824398407423
CXBMCYHAMVGWJQ-UHFFFAOYSA-N,-5.78580986457481
CXGONMQFMIYUJR-UHFFFAOYSA-N,-1.723571514959144
CXHFIVFPHDGZIS-UHFFFAOYSA-N,3.608546749639401
CXJSOEPQXUCJSA-UHFFFAOYSA-N,-2.0962099738437985
CXKIGWXPPVZSQK-UHFFFAOYSA-N,-2.3823665363894464
CXMXRPHRNRROMY-UHFFFAOYSA-N,-15.634329849060325
CXNVOWPRHWWCQR-UHFFFAOYSA-N,-5.69337170284315
CXOFVDLJLONNDW-UHFFFAOYSA-N,-13.012878295874856
CXOWYJMDMMMMJO-UHFFFAOYSA-N,2.8495758969164107
CXOYNJAHPUASHN-UHFFFAOYSA-N,-2.4303650321836776
CXPJZISGVIVNEL-UHFFFAOYSA-N,-8.663778953101763
CXQSCYIVCSCSES-UHFFFAOYSA-N,-0.017440173483718388
CXWXQJXEFPUFDZ-UHFFFAOYSA-N,-1.5990582711334298
CXXRQFOKRZJAJA-UHFFFAOYSA-N,-3.1406963830964965
CYEKUDPFXBLGHH-UHFFFAOYSA-N,-5.981362936440316
CYIDZMCFTVVTJO-UHFFFAOYSA-N,-21.829819984003528
CYIFVRUOHKNECG-UHFFFAOYSA-N,-0.3428008724578272
CYNYIHKIEHGYOZ-UHFFFAOYSA-N,-0.6339410091572372
CYQFCXCEBYINGO-UHFFFAOYSA-N,-6.964811205365232
CYRHBNRLQMLULE-UHFFFAOYSA-N,-8.219220648585125
CYRMSUTZVYGINF-UHFFFAOYSA-N,0.7241982278530769
CYRZCBUWRUACKJ-UHFFFAOYSA-N,-3.8661890879787775
CYTQBVOFDCPGCX-UHFFFAOYSA-N,-4.676077105368499
CYTYCFOTNPOANT-UHFFFAOYSA-N,-0.3040996337638271
CYWROHZCELEGSE-UHFFFAOYSA-N,2.8419367990776108
CYXIKYKBLDZZNW-UHFFFAOYSA-N,-0.004403549817885523
CZCMNCOQMXNFTL-UHFFFAOYSA-N,13.331095051629395
CZFFBEXEKNGXKS-UHFFFAOYSA-N,-28.271985264674573
CZGCEKJOLUNIFY-UHFFFAOYSA-N,-5.168387182338789
CZIHNRWJTSTCEX-UHFFFAOYSA-N,-11.264452768642647
CZMRCDWAGMRECN-UGDNZRGBSA-N,-12.775483477018467
CZPWVGJYEJSRLH-UHFFFAOYSA-N,-6.133504444314983
CZRVDACSCJKRFL-UHFFFAOYSA-N,-16.948402808109662
CZSXBBWOROMVEW-UHFFFAOYSA-N,-7.008250682386757
CZZYITDELCSZES-UHFFFAOYSA-N,-3.2073940665484746
CZZZABOKJQXEBO-UHFFFAOYSA-N,-5.267639747751154
DAFIBNSJXIGBQB-UHFFFAOYSA-N,4.278345035211958
DAJYZXUXDOSMCG-UHFFFAOYSA-N,-20.591956628012543
DAKWPKUUDNSNPN-UHFFFAOYSA-N,-10.572466449925209
DATAGRPVKZEWHA-UHFFFAOYSA-N,-18.628399027611785
DAUAQNGYDSHRET-UHFFFAOYSA-N,-9.985295428840518
DBCGADAHIXJHCE-UHFFFAOYSA-N,0.08039551407497739
DBGIVFWFUFKIQN-UHFFFAOYSA-N,-4.146715477321834
DBULLUBYDONGLT-UHFFFAOYSA-N,3.2207896115041037
DBZJJPROPLPMSN-UHFFFAOYSA-N,-22.21044207736049
DCAYPVUWAIABOU-UHFFFAOYSA-N,2.9682042939958753
DCEPGADSNJKOJK-UHFFFAOYSA-N,-2.633779495614561
DCFDVJPDXYGCOK-UHFFFAOYSA-N,-4.116784478938028
DCKVNWZUADLDEH-UHFFFAOYSA-N,-2.4958475965353526
DCMURXAZTZQAFB-UHFFFAOYSA-N,-2.8103845007579498
DCOPUUMXTXDBNB-UHFFFAOYSA-N,-7.78632944078421
DCPDZFRGNJDWPP-UHFFFAOYSA-N,-2.6886887769353365
DCPXXVXZJCAQDR-UHFFFAOYSA-N,-4.703264076361403
DCSKAMGZSIRJAQ-UHFFFAOYSA-N,-4.286726361556953
DCTOHCCUXLBQMS-UHFFFAOYSA-N,2.38238618690877
DCUJJWWUNKIJPH-UHFFFAOYSA-N,-4.446411561267777
DCXXMTOCNZCJGO-UHFFFAOYSA-N,-1.75992574059518
DCXYFEDJOCDNAF-UHFFFAOYSA-N,-19.91673150838144
DDBMQDADIHOWIC-UHFFFAOYSA-N,-11.192384579342031
DDBREPKUVSBGFI-UHFFFAOYSA-N,-16.831975004585342
DDFGFKGJBOILQZ-UHFFFAOYSA-N,-4.021598742348984
DDIZAANNODHTRB-UHFFFAOYSA-N,-5.495194917670086
DDMOUSALMHHKOS-UHFFFAOYSA-N,2.227776107138084
DDTBPAQBQHZRDW-UHFFFAOYSA-N,2.418740412544806
DDUHZTYCFQRHIY-RBHXEPJQSA-N,-9.533274492126946
DDUIUBPJPOKOMV-UHFFFAOYSA-N,-10.950392858535732
DDVNRFNDOPPVQJ-UHFFFAOYSA-N,-3.182702818265918
DECIPOUIJURFOJ-UHFFFAOYSA-N,-6.435408832218682
DEDOPGXGGQYYMW-UHFFFAOYSA-N,-5.968935351551108
DEIGXXQKDWULML-UHFFFAOYSA-N,-3.8225581356781633
DELZPCKTBPIBEE-UHFFFAOYSA-N,-3.2674102204773563
DENRZWYUOJLTMF-UHFFFAOYSA-N,-5.001033544299645
DEWLEGDTCGBNGU-UHFFFAOYSA-N,-5.78580986457481
DFBKLUNHFCTMDC-UHFFFAOYSA-N,-5.019394577566366
DFCAFRGABIXSDS-UHFFFAOYSA-N,-5.131282911488258
DFEYYRMXOJXZRJ-UHFFFAOYSA-N,1.1624830138692033
DFOXKPDFWGNLJU-UHFFFAOYSA-N,-4.405039222073494
DFPAKSUCGFBDDF-UHFFFAOYSA-N,-13.764111479036822
DFUYAWQUODQGFF-UHFFFAOYSA-N,2.315688503456792
DFVOXRAAHOJJBN-UHFFFAOYSA-N,1.4586548224554043
DFWFIQKMSFGDCQ-UHFFFAOYSA-N,-10.008195369967044
DFXQXFGFOLXAPO-UHFFFAOYSA-N,-10.958130528096758
DFYRUELUNQRZTB-UHFFFAOYSA-N,-8.58703160108803
DGBIGWXXNGSACT-UHFFFAOYSA-N,-14.61989760103378
DGEMPTLPTFNEHJ-UHFFFAOYSA-N,3.347503448884963
DGEZNRSVGBDHLK-UHFFFAOYSA-N,-11.724545815105202
DGFBULNMARLFTH-UHFFFAOYSA-N,-4.405039222073494
DGKXDLCVQSQVBC-UHFFFAOYSA-N,-1.6233993668764155
DGLIBALSRMUQDD-UHFFFAOYSA-N,-5.827182203769095
DGVVWUTYPXICAM-UHFFFAOYSA-N,-7.166580507076128
DHCSBRKYHMINPB-UHFFFAOYSA-N,-8.984047428516813
DHDBTLFALXRTLB-UHFFFAOYSA-N,-1.9145358203658658
DHHVAGZRUROJKS-UHFFFAOYSA-N,-5.902237668099129
DHIVLKMGKIZOHF-UHFFFAOYSA-N,0.5516864882331318
DHKHKXVYLBGOIT-UHFFFAOYSA-N,-3.3719631593123496
DHLVZXZRIZBPKG-UHFFFAOYSA-N,-2.8224992778612816
DHMQDGOQFOQNFH-UHFFFAOYSA-N,-20.030212568527343
DHNHHYWBZNQHGN-UHFFFAOYSA-N,-3.8868691052498368
DHUMTYRHKMCVAG-UHFFFAOYSA-N,-5.168387182338789
DHVLDKHFGIVEIP-UHFFFAOYSA-N,-8.984047428516813
DHXVGJBLRPWPCS-UHFFFAOYSA-N,-3.39548229415987
DICRHEJCQXFJBY-UHFFFAOYSA-N,-12.404383734949748
DIIFUCUPDHMNIV-UHFFFAOYSA-N,-5.74137019863738
DIIIISSCIXVANO-UHFFFAOYSA-N,-5.091730485893622
DIKBFYAXUHHXCS-UHFFFAOYSA-N,-2.316403281774907
DIOQZVSQGTUSAI-UHFFFAOYSA-N,3.3301207514833364
DIQMPQMYFZXDAX-UHFFFAOYSA-N,-2.1392248954842676
DIRFUJHNVNOBMY-UHFFFAOYSA-N,-7.7653593745775495
DIVBBSLQUDHECU-UHFFFAOYSA-N,-4.203269920362599
DJEUXBQAKBLKPO-UHFFFAOYSA-N,-2.1005236567902674
DJHHDLMTUOLVHY-UHFFFAOYSA-N,-4.312601060341832
DJKGDNKYTKCJKD-UHFFFAOYSA-N,-16.5112024004556
DJNTZVRUYMHBTD-UHFFFAOYSA-N,-2.2032629060762643
DJYSEQMMCZAKGT-UHFFFAOYSA-N,3.0069055326898746
DKCPKDPYUFEZCP-UHFFFAOYSA-N,-5.43504795809149
DKEGCUDAFWNSSO-UHFFFAOYSA-N,-2.1755791211203035
DKGAVHZHDRPRBM-UHFFFAOYSA-N,-4.521467025597813
DKIDEFUBRARXTE-UHFFFAOYSA-N,-8.881910190215217
DKMROQRQHGEIOW-UHFFFAOYSA-N,-5.584040562863915
DKPFZGUDAPQIHT-UHFFFAOYSA-N,-2.506098462748521
DLDJFQGPPSQZKI-UHFFFAOYSA-N,-9.31069910984274
DLEGDLSLRSOURQ-UHFFFAOYSA-N,-0.21828762863211312
DLFVBJFMPXGRIB-UHFFFAOYSA-N,-9.88368212614133
DLGOEMSEDOSKAD-UHFFFAOYSA-N,-12.0841152595347
DLHQZZUEERVIGQ-UHFFFAOYSA-N,-4.648180862978673
DLKQHBOKULLWDQ-UHFFFAOYSA-N,-3.2381526583864058
DLRJIFUOBPOJNS-UHFFFAOYSA-N,-2.316403281774907
DMAYBPBPEUFIHJ-UHFFFAOYSA-N,-0.9107153172062379
DMBHHRLKUKUOEG-UHFFFAOYSA-N,-5.527486119823152
DMEDNTFWIHCBRK-UHFFFAOYSA-N,-1.1150769540340362
DMEGYFMYUHOHGS-UHFFFAOYSA-N,0.9041592691175444
DMHIJUVUPKCGLJ-UHFFFAOYSA-N,-4.521467025597813
DMKNOEJJJSHSML-UHFFFAOYSA-N,0.00892280018324279
DMLAVOWQYNRWNQ-UHFFFAOYSA-N,-4.521467025597813
DMLQSUZPTTUUDP-UHFFFAOYSA-N,-6.083503739412539
DMOBGFAKTSXOHG-UHFFFAOYSA-N,-3.833767080175997
DMOVPHYFYSASTC-UHFFFAOYSA-N,-1.561922615784833
DMPUGHYNLCGVPX-UHFFFAOYSA-N,-10.526900659580182
DMSMPAJRVJJAGA-UHFFFAOYSA-N,-10.29122898785192
DMSSTTLDFWKBSX-UHFFFAOYSA-N,-10.942554040105307
DMULVCHRPCFFGV-UHFFFAOYSA-N,-10.526900659580182
DMVOXQPQNTYEKQ-UHFFFAOYSA-N,-7.24665408496441
DMWVYCCGCQPJEA-UHFFFAOYSA-N,-1.4109700435220343
DMXUBGVVJLVCPB-UHFFFAOYSA-N,-4.830454170250534
DMYHGDXADUDKCQ-UHFFFAOYSA-N,-7.489795725869589
DNDPLEAVNVOOQZ-UHFFFAOYSA-N,-0.8770826500624159
DNIAPMSPPWPWGF-UHFFFAOYSA-N,-8.730476636553743
DNJIEGIFACGWOD-UHFFFAOYSA-N,-1.2192161908375736
DNJRKFKAFWSXSE-UHFFFAOYSA-N,-0.6783806750946683
DNRJTBAOUJJKDY-UHFFFAOYSA-N,-3.1406963830964965
DNSISZSEWVHGLH-UHFFFAOYSA-N,-8.515653214717702
DNTHHIVFNQZZRD-UHFFFAOYSA-N,-29.00058704234553
DNVPQKQSNYMLRS-UHFFFAOYSA-N,-3.0656409187664604
DNXHEGUUPJUMQT-UHFFFAOYSA-N,-10.83950213101729
DNXXUUPUQXSUFH-UHFFFAOYSA-N,-1.0260752548348413
DOBMPNYZJYQDGZ-UHFFFAOYSA-N,-15.567632165608346
DOFZAZXDOSGAJZ-UHFFFAOYSA-N,-6.201463245099935
DOGIHOCMZJUJNR-UHFFFAOYSA-N,3.5318900531942328
DOIRQSBPFJWKBE-UHFFFAOYSA-N,-6.083503739412539
