ikey,logHenrycc,source
IOPBNBSKOPJKEG-UHFFFAOYSA-N,0.7558748556724915,meta37-model
SDMSCIWHRZJSRN-UHFFFAOYSA-N,5.6020599913279625,meta37-model
NDFKTBCGKNOHPJ-UHFFFAOYSA-N,2.0791812460476247,meta37-model
VNWKTOKETHGBQD-UHFFFAOYSA-N,-1.4854552829755905,GuthrieSolv-reconciled
FWZUNOYOVVKUNF-UHFFFAOYSA-N,2.229129106998257,GuthrieSolv-reconciled
KMWHQWJVSALJAW-UHFFFAOYSA-N,3.041392685158225,meta37-model
TURXXOIFVABBPW-UHFFFAOYSA-N,3.591064607026499,meta37-model
GDOPTJXRTPNYNR-UHFFFAOYSA-N,-1.1981626016669398,GuthrieSolv-reconciled
CKDDYGBBKXIHRY-UHFFFAOYSA-N,-0.1023729087095585,meta37-model
AUGNBQPSMWGAJE-UHFFFAOYSA-N,2.1555974400702627,GuthrieSolv-reconciled
NDVASEGYNIMXJL-UHFFFAOYSA-N,-0.4000362044617198,GuthrieSolv-reconciled
DMSSTTLDFWKBSX-UHFFFAOYSA-N,7.880813592280791,meta37-model
MSXVEPNJUHWQHW-UHFFFAOYSA-N,3.16759798756342,GuthrieSolv-reconciled
BKIXWRBZCQEZAQ-UHFFFAOYSA-N,3.431363764158988,meta37-model
WNTGYJSOUMFZEP-UHFFFAOYSA-N,7.20668726831604,GuthrieSolv-reconciled
CXKCZFDUOYMOOP-UHFFFAOYSA-N,5.538884392208965,GuthrieSolv-reconciled
DCKVNWZUADLDEH-UHFFFAOYSA-N,1.6995218021666048,GuthrieSolv-reconciled
HVCNXQOWACZAFN-UHFFFAOYSA-N,5.99563519459755,meta37-model
IVRIRQXJSNCSPQ-UHFFFAOYSA-N,0.7708520116421442,meta37-model
DSLZVSRJTYRBFB-UHFFFAOYSA-N,10.730937378264995,GuthrieSolv-reconciled
CRCBRZBVCDKPGA-UHFFFAOYSA-N,1.2867376925765959,GuthrieSolv-reconciled
CHIHQLCVLOXUJW-UHFFFAOYSA-N,4.230448921378274,meta37-model
ACBMYYVZWKYLIP-UHFFFAOYSA-N,3.007460705995301,GuthrieSolv-reconciled
IROINLKCQGIITA-UHFFFAOYSA-N,6.35798565229764,GuthrieSolv-reconciled
IVUXTESCPZUGJC-UHFFFAOYSA-N,7.682974238395857,GuthrieSolv-reconciled
SJQBHPJLLIJASD-UHFFFAOYSA-N,8.707570176097937,meta37-model
FHUDAMLDXFJHJE-UHFFFAOYSA-N,3.4186471056770835,GuthrieSolv-reconciled
HRBKVYFZANMGRE-UHFFFAOYSA-N,3.787613035261816,GuthrieSolv-reconciled
NPWMZOGDXOFZIN-UHFFFAOYSA-N,6.3144067561620965,GuthrieSolv-reconciled
AAPVQEMYVNZIOO-UHFFFAOYSA-N,9.30102999566398,meta37-model
OGTZINCGZYXZCR-UHFFFAOYSA-N,3.447158031342219,meta37-model
CAUBBRCOHHHCNG-UHFFFAOYSA-N,1.8357948149753942,GuthrieSolv-reconciled
WXNZTHHGJRFXKQ-UHFFFAOYSA-N,5.037248236357568,GuthrieSolv-reconciled
UBJVUCKUDDKUJF-UHFFFAOYSA-N,1.3252298220060392,GuthrieSolv-reconciled
MCOQHIWZJUDQIC-UHFFFAOYSA-N,6.227611684299777,GuthrieSolv-reconciled
CRBJBYGJVIBWIY-UHFFFAOYSA-N,0.7585739405055293,GuthrieSolv-reconciled
RGRUUTLDBCWYBL-UHFFFAOYSA-N,3.146128035678238,meta37-model
RTJZWOGSCLVJLD-UHFFFAOYSA-N,2.041392685158225,meta37-model
PITWUHDDNUVBPT-UHFFFAOYSA-N,0.43565208594706606,GuthrieSolv-reconciled
IUTPYMGCWINGEY-UHFFFAOYSA-N,2.145430065603944,GuthrieSolv-reconciled
BBMCTIGTTCKYKF-UHFFFAOYSA-N,3.0199975872952396,GuthrieSolv-reconciled
ZKBKRTZIYOKNRG-UHFFFAOYSA-N,5.079181246047625,meta37-model
WHODQVWERNSQEO-UHFFFAOYSA-N,10.041392685158224,meta37-model
OUBMGJOQLXMSNT-UHFFFAOYSA-N,7.230448921378274,meta37-model
YCWRSOTXXJYCKF-UHFFFAOYSA-N,1.8831316094182275,GuthrieSolv-reconciled
BHFJBHMTEDLICO-UHFFFAOYSA-N,-3.4436974992327127,meta37-model
OHBQPCCCRFSCAX-UHFFFAOYSA-N,0.8450980400142568,meta37-model
XKJCHHZQLQNZHY-UHFFFAOYSA-N,4.725487646805875,GuthrieSolv-reconciled
GOCUAJYOYBLQRH-UHFFFAOYSA-N,4.815030108683709,GuthrieSolv-reconciled
VGVIKVCCUATMNG-UHFFFAOYSA-N,2.019575486744901,GuthrieSolv-reconciled
ZNQVEEAIQZEUHB-UHFFFAOYSA-N,4.749976946000418,GuthrieSolv-reconciled
XKRZDNKKANUBPV-UHFFFAOYSA-N,3.041392685158225,meta37-model
HQWKMYFWGMCJSW-UHFFFAOYSA-N,6.278753600952829,meta37-model
WTPYRCJDOZVZON-UHFFFAOYSA-N,1.6989700043360187,meta37-model
XTHFKEDIFFGKHM-UHFFFAOYSA-N,3.4513045060467222,GuthrieSolv-reconciled
XQQBUAPQHNYYRS-UHFFFAOYSA-N,0.955169978432451,GuthrieSolv-reconciled
URAYPUMNDPQOKB-UHFFFAOYSA-N,6.223984920968853,GuthrieSolv-reconciled
JLTDJTHDQAWBAV-UHFFFAOYSA-N,2.474466455954662,GuthrieSolv-reconciled
NDRKXFLZSRHAJE-UHFFFAOYSA-N,7.0,meta37-model
TYMLOMAKGOJONV-UHFFFAOYSA-N,7.391734922565388,GuthrieSolv-reconciled
MUTGBJKUEZFXGO-UHFFFAOYSA-N,3.0791812460476247,meta37-model
LRQYSMQNJLZKPS-UHFFFAOYSA-N,1.8602969999508259,GuthrieSolv-reconciled
YKBZOVFACRVRJN-UHFFFAOYSA-N,11.57978359661681,meta37-model
WFSMVVDJSNMRAR-UHFFFAOYSA-N,11.707570176097937,meta37-model
PQKBPHSEKWERTG-UHFFFAOYSA-N,6.106364352355716,GuthrieSolv-reconciled
HHOSMYBYIHNXNO-UHFFFAOYSA-N,-2.0262664253044016,GuthrieSolv-reconciled
IANQTJSKSUMEQM-UHFFFAOYSA-N,1.662757831681574,meta37-model
AHFMSNDOYCFEPH-UHFFFAOYSA-N,-1.2006594505464183,meta37-model
WFJSIIHYYLHRHB-UHFFFAOYSA-N,2.845098040014257,meta37-model
CGLVZFOCZLHKOH-UHFFFAOYSA-N,10.30102999566398,meta37-model
MFOCDFTXLCYLKU-UHFFFAOYSA-N,5.959041392321094,meta37-model
PGRHXDWITVMQBC-UHFFFAOYSA-N,4.857332496431268,meta37-model
ZFIQGRISGKSVAG-UHFFFAOYSA-N,7.748188027006201,meta37-model
MIJLZGZLQLAQCM-UHFFFAOYSA-N,8.932452034414732,GuthrieSolv-reconciled
KLOHTAIHCCMZIL-UHFFFAOYSA-N,-8.09151498112135,meta37-model
RPPNJBZNXQNKNM-UHFFFAOYSA-N,1.2041199826559248,meta37-model
HPNMFZURTQLUMO-UHFFFAOYSA-N,2.9085527585843045,GuthrieSolv-reconciled
VPWNQTHUCYMVMZ-UHFFFAOYSA-N,12.959041392321094,meta37-model
XTXRWKRVRITETP-UHFFFAOYSA-N,1.6558528027803225,GuthrieSolv-reconciled
OKCRKWVABWILDR-UHFFFAOYSA-N,-2.410321931375832,GuthrieSolv-reconciled
XBDQKXXYIPTUBI-UHFFFAOYSA-N,4.644817132025234,GuthrieSolv-reconciled
OAWAZQITIZDJRB-UHFFFAOYSA-N,5.785329835010767,meta37-model
DTCJYIIKPVRVDD-UHFFFAOYSA-N,-3.738830665518044,GuthrieSolv-reconciled
HXVNBWAKAOHACI-UHFFFAOYSA-N,1.9386911477244904,GuthrieSolv-reconciled
PIVBPZFQXKMHBD-UHFFFAOYSA-N,2.579075871285277,GuthrieSolv-reconciled
GOLXNESZZPUPJE-UHFFFAOYSA-N,1.6434526764861874,meta37-model
DIBSAOKDLIIVIB-UHFFFAOYSA-O,2.015753003936887,GuthrieSolv-reconciled
PCQCYDNFBUADOK-UHFFFAOYSA-N,2.9822712330395684,meta37-model
JVUSEQPOWCBYNG-UHFFFAOYSA-N,3.397940008672037,meta37-model
KDHCALLFPWZTPN-UHFFFAOYSA-N,-1.494850021680094,meta37-model
ALLOLPOYFRLCCX-UHFFFAOYSA-N,8.342422680822207,meta37-model
GXNNLIMMEXHBKV-UHFFFAOYSA-N,2.1406931767886537,GuthrieSolv-reconciled
UUZZMWZGAZGXSF-UHFFFAOYSA-N,2.9912260756924947,meta37-model
GYUVMLBYMPKZAZ-UHFFFAOYSA-N,6.041392685158225,meta37-model
ZNSMNVMLTJELDZ-UHFFFAOYSA-N,3.1160554046686504,GuthrieSolv-reconciled
LGNMURXRPLMVJI-UHFFFAOYSA-N,4.2552725051033065,meta37-model
ZIKNXBYJTDTRQA-UHFFFAOYSA-N,3.113943352306837,meta37-model
SHOJXDKTYKFBRD-UHFFFAOYSA-N,2.78719651377301,GuthrieSolv-reconciled
DOJXGHGHTWFZHK-UHFFFAOYSA-N,5.414973347970818,meta37-model
MARKPJMFLDWCID-UHFFFAOYSA-N,4.5910646070265,meta37-model
XMGQYMWWDOXHJM-SNVBAGLBSA-N,-0.05489249431521296,GuthrieSolv-reconciled
LAIUFBWHERIJIH-UHFFFAOYSA-N,-2.1923858808090864,GuthrieSolv-reconciled
ZAGRQXMWMRUYRB-UHFFFAOYSA-N,3.139464499989982,GuthrieSolv-reconciled
FQKUGOMFVDPBIZ-UHFFFAOYSA-N,6.321793932313985,GuthrieSolv-reconciled
GNXFOGHNGIVQEH-UHFFFAOYSA-N,13.57978359661681,meta37-model
CCRCUPLGCSFEDV-UHFFFAOYSA-N,3.310713391678432,GuthrieSolv-reconciled
YMZIFDLWYUSZCC-UHFFFAOYSA-N,7.301029995663981,meta37-model
AMFGTOFWMRQMEM-UHFFFAOYSA-N,5.7221864950290655,GuthrieSolv-reconciled
KZVBBTZJMSWGTK-UHFFFAOYSA-N,3.939519252618618,meta37-model
GWQOOADXMVQEFT-UHFFFAOYSA-N,1.0758392273741233,GuthrieSolv-reconciled
QQQYTWIFVNKMRW-UHFFFAOYSA-N,6.6702884598228875,GuthrieSolv-reconciled
NMHGOXYVOKDNHF-UHFFFAOYSA-N,9.041392685158224,meta37-model
NXQDBZGWYSEGFL-UHFFFAOYSA-N,-3.981732885642216,GuthrieSolv-reconciled
WXZOXVVKILCOPG-UHFFFAOYSA-N,4.161540815472245,GuthrieSolv-reconciled
JYGLAHSAISAEAL-UHFFFAOYSA-N,8.078098565793677,GuthrieSolv-reconciled
ZRCQYAQOWIQUBA-UHFFFAOYSA-N,7.505149978319906,meta37-model
UYVBJPIPRAJEKW-UHFFFAOYSA-N,2.3944012920053055,GuthrieSolv-reconciled
AIFARXRIYKCEEV-UHFFFAOYSA-N,3.255272505103306,meta37-model
NTAHCMPOMKHKEU-AATRIKPKSA-N,4.28956272658648,GuthrieSolv-reconciled
VGQXTTSVLMQFHM-UHFFFAOYSA-N,1.8901244273922968,GuthrieSolv-reconciled
XXROGKLTLUQVRX-UHFFFAOYSA-N,3.607657132972798,GuthrieSolv-reconciled
KYPYTERUKNKOLP-UHFFFAOYSA-N,9.939519252618618,meta37-model
SUAKHGWARZSWIH-UHFFFAOYSA-N,5.440081952934319,GuthrieSolv-reconciled
RJMUSRYZPJIFPJ-UHFFFAOYSA-N,9.469506089660394,GuthrieSolv-reconciled
IZCBNTYXTMZSDP-UHFFFAOYSA-N,19.230448921378272,meta37-model
GIUGGRUEPHPVNR-UHFFFAOYSA-N,2.4725717940099847,GuthrieSolv-reconciled
GRPRVIYRYGLIJU-UHFFFAOYSA-N,5.841820386977849,GuthrieSolv-reconciled
WKQBIIUOSATALN-UHFFFAOYSA-N,-2.7251824324142637,GuthrieSolv-reconciled
RWZYAGGXGHYGMB-UHFFFAOYSA-N,8.806179973983888,meta37-model
RGXWDWUGBIJHDO-UHFFFAOYSA-N,1.8794830717372182,GuthrieSolv-reconciled
IVSZLXZYQVIEFR-UHFFFAOYSA-N,0.5564873221461902,GuthrieSolv-reconciled
PFCHFHIRKBAQGU-UHFFFAOYSA-N,2.1628731500511553,GuthrieSolv-reconciled
QXZHEJWDLVUFFB-UHFFFAOYSA-N,1.505149978319906,meta37-model
ILQGIJDYSLHIOX-UHFFFAOYSA-N,3.4149733479708178,meta37-model
GYCMBHHDWRMZGG-UHFFFAOYSA-N,1.9724412479598668,GuthrieSolv-reconciled
NPUACKRELIJTFM-UHFFFAOYSA-N,0.7781512503836436,meta37-model
JJVKJJNCIILLRP-UHFFFAOYSA-N,3.8976270912904414,meta37-model
FQGSQKFVAAJWFY-UHFFFAOYSA-N,4.7689852454425035,GuthrieSolv-reconciled
YZANRISAORXTHU-UHFFFAOYSA-N,2.0619269345110993,GuthrieSolv-reconciled
XGCHAIDDPMFRLJ-UHFFFAOYSA-N,3.0486718472801093,GuthrieSolv-reconciled
HNJJXZKZRAWDPF-UHFFFAOYSA-N,4.949390006644912,meta37-model
ZDXPYRJPNDTMRX-UHFFFAOYSA-N,6.797946596676875,GuthrieSolv-reconciled
IMUDHTPIFIBORV-UHFFFAOYSA-N,10.568201724066997,meta37-model
IKCLCGXPQILATA-UHFFFAOYSA-N,5.4733201424729,GuthrieSolv-reconciled
CICQUFBZCADHHX-UHFFFAOYSA-N,1.4621894612011106,GuthrieSolv-reconciled
LAHWLEDBADHJGA-UHFFFAOYSA-N,2.024774725794526,GuthrieSolv-reconciled
YWTYJOPNNQFBPC-UHFFFAOYSA-N,12.675860404570502,GuthrieSolv-reconciled
FVNIMHIOIXPIQT-UHFFFAOYSA-N,1.2065110488416202,GuthrieSolv-reconciled
LGUZHRODIJCVOC-UHFFFAOYSA-N,-3.318758762624413,meta37-model
QUMBMXSBTOTSPG-UHFFFAOYSA-N,1.4041239292684462,GuthrieSolv-reconciled
STMMVKNOSKBEEI-UHFFFAOYSA-N,6.785863412512349,GuthrieSolv-reconciled
YYUGBYFBCFRGNZ-UHFFFAOYSA-N,2.880813592280792,meta37-model
ICOAEPDGFWLUTI-UHFFFAOYSA-N,1.0162949580988083,GuthrieSolv-reconciled
CJDNEKOMKXLSBN-UHFFFAOYSA-N,2.0791812460476247,meta37-model
DCEPGADSNJKOJK-UHFFFAOYSA-N,1.863322860120456,meta37-model
XLMFDCKSFJWJTP-UHFFFAOYSA-N,7.863322860120456,meta37-model
UCDPMNSCCRBWIC-UHFFFAOYSA-N,7.518513939877887,meta37-model
MLFHJEHSLIIPHL-UHFFFAOYSA-N,1.5576042894550106,GuthrieSolv-reconciled
AQWROZBAYZBWIH-UHFFFAOYSA-N,1.380211241711606,meta37-model
WOFDVDFSGLBFAC-UHFFFAOYSA-N,3.397940008672037,meta37-model
GNVDAZSPJWCIQZ-UHFFFAOYSA-N,7.5635086609172975,GuthrieSolv-reconciled
QWUWMCYKGHVNAV-UHFFFAOYSA-N,1.9949445148548588,GuthrieSolv-reconciled
FLKPEMZONWLCSK-UHFFFAOYSA-N,4.521801122154226,GuthrieSolv-reconciled
MIBBFRQOCRYDDB-UHFFFAOYSA-N,2.9444826721501687,meta37-model
KXDAEFPNCMNJSK-UHFFFAOYSA-N,7.911152273281422,GuthrieSolv-reconciled
HSRJKNPTNIJEKV-UHFFFAOYSA-N,8.7481880270062,meta37-model
GGCSSNBKKAUURC-UHFFFAOYSA-N,12.778151250383644,meta37-model
YBOXGRMAQIYMGV-UHFFFAOYSA-N,-2.6759855469367055,GuthrieSolv-reconciled
BDNFHGUXBRZLRQ-UHFFFAOYSA-N,1.380211241711606,meta37-model
WURFKUQACINBSI-UHFFFAOYSA-N,-0.40675722072562304,GuthrieSolv-reconciled
MDBGGTQNNUOQRC-UHFFFAOYSA-N,5.297541025703044,GuthrieSolv-reconciled
RTGDFNSFWBGLEC-UHFFFAOYSA-N,12.643452676486188,meta37-model
KAQBNBSMMVTKRN-UHFFFAOYSA-N,11.968482948553936,meta37-model
HKAMKLBXTLTVCN-UHFFFAOYSA-N,7.695018606319153,GuthrieSolv-reconciled
HPKXJYOQYRMNRI-UHFFFAOYSA-N,4.001660812880993,GuthrieSolv-reconciled
JZBKRUIGSVOOIC-UHFFFAOYSA-N,-2.567752309648166,GuthrieSolv-reconciled
ONUFSRWQCKNVSL-UHFFFAOYSA-N,1.230448921378274,meta37-model
UHOVQNZJYSORNB-UHFFFAOYSA-N,0.5913663147429241,GuthrieSolv-reconciled
KLAPGAOQRZTCBI-UHFFFAOYSA-N,3.041392685158225,meta37-model
NKTOLZVEWDHZMU-UHFFFAOYSA-N,4.232348843978212,GuthrieSolv-reconciled
UNFUYWDGSFDHCW-UHFFFAOYSA-N,0.8590401282528913,GuthrieSolv-reconciled
IDOWTHOLJBTAFI-UHFFFAOYSA-N,10.293898140216214,GuthrieSolv-reconciled
JWUJQDFVADABEY-UHFFFAOYSA-N,2.3462484349426855,GuthrieSolv-reconciled
DGLIBALSRMUQDD-UHFFFAOYSA-N,4.222149705704976,GuthrieSolv-reconciled
GCGFXFIPOBRMQT-UHFFFAOYSA-N,-2.557912918416181,GuthrieSolv-reconciled
WNRZBFNPJUBEMS-UHFFFAOYSA-N,3.407945785217595,GuthrieSolv-reconciled
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,5.022947655520742,GuthrieSolv-reconciled
ADAKRBAJFHTIEW-UHFFFAOYSA-N,2.146128035678238,meta37-model
QARVLSVVCXYDNA-UHFFFAOYSA-N,1.0147553600000987,GuthrieSolv-reconciled
XYLGPCWDPLOBGP-UHFFFAOYSA-N,0.0,meta37-model
HEFNNWSXXWATRW-UHFFFAOYSA-N,4.267667546012023,GuthrieSolv-reconciled
NMMAFYSZGOFZCM-UHFFFAOYSA-N,6.880813592280791,meta37-model
CSKNSYBAZOQPLR-UHFFFAOYSA-N,3.447158031342219,meta37-model
LLHKCFNBLRBOGN-UHFFFAOYSA-N,3.7988212024461325,GuthrieSolv-reconciled
OKUGPJPKMAEJOE-UHFFFAOYSA-N,2.599703807047861,GuthrieSolv-reconciled
GTVWRXDRKAHEAD-UHFFFAOYSA-N,5.3973015637129915,GuthrieSolv-reconciled
IYFMQUDCYNWFTL-UHFFFAOYSA-N,1.5440680443502757,meta37-model
MXLMTQWGSQIYOW-UHFFFAOYSA-N,3.0799548577217712,GuthrieSolv-reconciled
KQWGXHWJMSMDJJ-UHFFFAOYSA-N,1.146128035678238,meta37-model
JRSRWACZUFLWKF-UHFFFAOYSA-N,2.556302500767288,meta37-model
SZKKRCSOSQAJDE-UHFFFAOYSA-N,14.5910646070265,meta37-model
DVVGIUUJYPYENY-UHFFFAOYSA-N,7.210939346947668,GuthrieSolv-reconciled
SJTBRFHBXDZMPS-UHFFFAOYSA-N,4.342422680822207,meta37-model
ITXDBGLYYSJNPK-UHFFFAOYSA-N,0.8806560105003809,GuthrieSolv-reconciled
NQBXSWAWVZHKBZ-UHFFFAOYSA-N,3.6993719584920948,GuthrieSolv-reconciled
NPOJQCVWMSKXDN-UHFFFAOYSA-N,4.013481909578381,GuthrieSolv-reconciled
HYAFETHFCAUJAY-UHFFFAOYSA-N,10.146128035678238,meta37-model
BOBYQFFCQPQLOB-UHFFFAOYSA-N,3.1760912590556813,meta37-model
WNMJYKCGWZFFKR-UHFFFAOYSA-N,17.414973347970818,meta37-model
XVIZMMSINIOIQP-UHFFFAOYSA-N,1.399813985757968,GuthrieSolv-reconciled
ZLSWBLPERHFHIS-UHFFFAOYSA-N,7.986771734266245,meta37-model
XHQLXCFUPJSGOE-UHFFFAOYSA-N,3.4771212547196626,meta37-model
RECUKUPTGUEGMW-UHFFFAOYSA-N,3.926019788245856,GuthrieSolv-reconciled
ONNCPBRWFSKDMQ-UHFFFAOYSA-N,1.8715897947015274,GuthrieSolv-reconciled
VEVZCONIUDBCDC-UHFFFAOYSA-N,7.036181196946735,GuthrieSolv-reconciled
FTOVXSOBNPWTSH-UHFFFAOYSA-N,4.457571979085656,GuthrieSolv-reconciled
WWGQHTJIFOQAOC-UHFFFAOYSA-N,3.08987393866926,GuthrieSolv-reconciled
BPPMIQPXQVIZNJ-UHFFFAOYSA-N,5.5910646070265,meta37-model
BHIWKHZACMWKOJ-UHFFFAOYSA-N,1.9084850188786493,meta37-model
LDCRTTXIJACKKU-UHFFFAOYSA-N,4.763427993562937,meta37-model
XFOHWECQTFIEIX-UHFFFAOYSA-N,4.929418925714293,meta37-model
JWUCHKBSVLQQCO-UHFFFAOYSA-N,10.931480529299414,GuthrieSolv-reconciled
YCKRFDGAMUMZLT-UHFFFAOYSA-N,-0.3010299956639812,meta37-model
LPEPZBJOKDYZAD-UHFFFAOYSA-N,2.6504677377474133,GuthrieSolv-reconciled
YNLBBDHDNIXQNL-UHFFFAOYSA-N,-2.439840146429592,GuthrieSolv-reconciled
JUHPMUOWCYBMEY-UHFFFAOYSA-N,1.4760564231012179,GuthrieSolv-reconciled
NYPJDWWKZLNGGM-UHFFFAOYSA-N,5.705490410640891,GuthrieSolv-reconciled
GYCRUUSYQLIIBA-UHFFFAOYSA-N,3.361727836017593,meta37-model
XVLCNKFGFHUQNL-UHFFFAOYSA-N,2.643452676486187,meta37-model
INMGJWCKWKKMPN-UHFFFAOYSA-N,3.322219294733919,meta37-model
JARKCYVAAOWBJS-UHFFFAOYSA-N,1.9904014740610723,GuthrieSolv-reconciled
DPSPPJIUMHPXMA-UHFFFAOYSA-N,10.959041392321094,meta37-model
NZNRRXXETLSZRO-UHFFFAOYSA-N,5.785329835010767,meta37-model
SWXVUIWOUIDPGS-UHFFFAOYSA-N,6.763427993562937,meta37-model
PKEGIXYNAGGYPN-UHFFFAOYSA-N,2.2618449537019862,GuthrieSolv-reconciled
QAPPZLVGIXQUJW-UHFFFAOYSA-N,1.5044553321048382,GuthrieSolv-reconciled
LNEPOXFFQSENCJ-UHFFFAOYSA-N,12.041392685158224,meta37-model
OLZQTUCTGLHFTQ-UHFFFAOYSA-N,5.472064697018182,GuthrieSolv-reconciled
HIGGFWFRAWSMBR-UHFFFAOYSA-N,2.0,meta37-model
QGTYWWGEWOBMAK-UHFFFAOYSA-N,1.9551891655158364,GuthrieSolv-reconciled
JZQKKSLKJUAGIC-UHFFFAOYSA-N,4.5134739384332105,GuthrieSolv-reconciled
KFRVYYGHSPLXSZ-UHFFFAOYSA-N,0.7816508240784695,GuthrieSolv-reconciled
XZDMJRIWJSNEGC-UHFFFAOYSA-N,3.113943352306837,meta37-model
FBCQUCJYYPMKRO-UHFFFAOYSA-N,1.7781512503836436,meta37-model
IWWCSDGEIDYEJV-JFGNBEQYSA-N,3.6530455697204385,GuthrieSolv-reconciled
XWKRJSMNDOXIHS-UHFFFAOYSA-N,3.0791812460476247,meta37-model
OKKJLVBELUTLKV-UHFFFAOYSA-N,3.6556796187829605,GuthrieSolv-reconciled
ONXPZLFXDMAPRO-UHFFFAOYSA-N,0.4729398390724087,GuthrieSolv-reconciled
OWYWGLHRNBIFJP-UHFFFAOYSA-N,6.431952504006831,GuthrieSolv-reconciled
CETBSQOFQKLHHZ-UHFFFAOYSA-N,1.1331001462581,GuthrieSolv-reconciled
ODVTZUKCEYGBAT-UHFFFAOYSA-N,3.513946497857894,GuthrieSolv-reconciled
LRDFRRGEGBBSRN-UHFFFAOYSA-N,2.361727836017593,meta37-model
NBUMCEJRJRRLCA-UHFFFAOYSA-N,-2.050609993355087,meta37-model
QWVCIORZLNBIIC-UHFFFAOYSA-N,5.5910646070265,meta37-model
UMJSXTUELCDYKZ-UHFFFAOYSA-N,-3.3176951630513423,GuthrieSolv-reconciled
BATOPAZDIZEVQF-UHFFFAOYSA-N,3.352315973845241,GuthrieSolv-reconciled
OUCCVXVYGFBXSV-UHFFFAOYSA-N,5.380211241711606,meta37-model
QRMPKOFEUHIBNM-UHFFFAOYSA-N,-1.570576391759985,GuthrieSolv-reconciled
IJJVMEJXYNJXOJ-UHFFFAOYSA-N,8.797428041117033,GuthrieSolv-reconciled
VJHINFRRDQUWOJ-UHFFFAOYSA-N,2.462397997898956,meta37-model
AMCBMCWLCDERHY-UHFFFAOYSA-N,1.9294189257142929,meta37-model
FDMFUZHCIRHGRG-UHFFFAOYSA-N,-1.494850021680094,meta37-model
ROASJEHPZNKHOF-UHFFFAOYSA-N,4.574082003810602,GuthrieSolv-reconciled
ICKISBPYFVBVQG-UHFFFAOYSA-N,6.880813592280791,meta37-model
AJKLKINFZLWHQE-UHFFFAOYSA-N,1.0,meta37-model
KIZJVNGSIWXYTL-UHFFFAOYSA-N,11.0,meta37-model
VAYOSLLFUXYJDT-UHFFFAOYSA-N,14.204119982655923,meta37-model
CNMFHDIDIMZHKY-UHFFFAOYSA-N,1.6951477178761918,GuthrieSolv-reconciled
XIUROWKZWPIAIB-UHFFFAOYSA-N,3.8985268433697393,GuthrieSolv-reconciled
DYIZJUDNMOIZQO-UHFFFAOYSA-N,18.832508912706235,meta37-model
HBZFBSFGXQBQTB-UHFFFAOYSA-N,-3.958607314841775,meta37-model
HJLSLZFTEKNLFI-UHFFFAOYSA-N,8.672097857935718,meta37-model
NGHOLYJTSCBCGC-UHFFFAOYSA-N,4.869231719730976,meta37-model
HPPDPHZGXWMRHN-UHFFFAOYSA-N,-0.769551078621726,meta37-model
KHUFHLFHOQVFGB-UHFFFAOYSA-N,7.473464849426285,GuthrieSolv-reconciled
MDCCBJLCTOTLKM-UHFFFAOYSA-N,0.146128035678238,meta37-model
VGGMROOHXNLMTP-UHFFFAOYSA-N,3.230448921378274,meta37-model
KCVGVSIBBGIJNZ-UHFFFAOYSA-N,3.146128035678238,meta37-model
PQHNRODYYLFLRE-UHFFFAOYSA-N,-3.3333660357586066,GuthrieSolv-reconciled
XQSPYNMVSIKCOC-UHFFFAOYSA-N,15.342422680822208,meta37-model
UEZWYKZHXASYJN-UHFFFAOYSA-N,5.57978359661681,meta37-model
WDFQBORIUYODSI-UHFFFAOYSA-N,4.431363764158987,meta37-model
CBENFWSGALASAD-UHFFFAOYSA-N,-0.6020599913279624,meta37-model
WIIZWVCIJKGZOK-UHFFFAOYSA-N,16.041392685158225,meta37-model
RQSRPDGSUDRYLH-UHFFFAOYSA-N,1.8626184258068639,GuthrieSolv-reconciled
AFTSHZRGGNMLHC-UHFFFAOYSA-N,-0.6020599913279624,meta37-model
FQDIANVAWVHZIR-OWOJBTEDSA-N,1.5498562130806832,GuthrieSolv-reconciled
VAMXMNNIEUEQDV-UHFFFAOYSA-N,4.113943352306837,meta37-model
GUHWHNUGIGOSCN-UHFFFAOYSA-N,2.9190780923760737,meta37-model
XAIPTRIXGHTTNT-UHFFFAOYSA-N,6.441844041620113,GuthrieSolv-reconciled
YSMRWXYRXBRSND-UHFFFAOYSA-N,2.815575478532941,GuthrieSolv-reconciled
AYMUQTNXKPEMLM-UHFFFAOYSA-N,0.2787536009528289,meta37-model
IRIAEXORFWYRCZ-UHFFFAOYSA-N,4.201555107369394,GuthrieSolv-reconciled
RWRBSYOTDDOXKC-UHFFFAOYSA-N,0.939042648385856,GuthrieSolv-reconciled
OEBRKCOSUFCWJD-UHFFFAOYSA-N,4.942333294764388,GuthrieSolv-reconciled
BOTUVXISJHKZKJ-UHFFFAOYSA-N,7.146128035678238,meta37-model
AVMSWPWPYJVYKY-UHFFFAOYSA-N,1.563663693251517,GuthrieSolv-reconciled
HXHWSAZORRCQMX-UHFFFAOYSA-N,11.505149978319906,meta37-model
UEMGWPRHOOEKTA-UHFFFAOYSA-N,0.5033967532131967,GuthrieSolv-reconciled
OCKPCBLVNKHBMX-UHFFFAOYSA-N,0.2414328549474795,GuthrieSolv-reconciled
NHUHCSRWZMLRLA-UHFFFAOYSA-N,10.17609125905568,meta37-model
